1,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,49247,35781,7087,37066,48901,32624,23375,2424,17857,16433,
2,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,34127,47511,1892,22324,18217,5877,12400,49090,11366,175,
3,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,13607,19316,25800,5171,4261,6335,26084,13651,12275,42858,
4,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,31805,34040,5636,21906,1389,17007,10982,19293,18325,29717,
5,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,38903,3455,8975,4457,30386,2670,9907,44764,4323,16588,
6,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,610,6802,8632,26809,6107,27344,41519,52607,10385,16981,
7,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,43403,5272,7375,5004,28578,247,19820,17835,3698,12670,
8,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,36832,14853,3030,17555,41851,35310,16945,14887,25752,18459,
9,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,42444,23524,34574,43997,9869,5778,410,12712,14343,11403,
10,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,1209,599,11300,10980,5441,12932,8731,32131,6963,19661,
11,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,27177,32143,25073,19181,32758,13524,35846,35537,849,16872,
12,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,15727,25825,8758,2604,21608,21013,13453,11001,43068,25173,
13,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,13245,38908,13023,30569,6341,45842,1040,38817,11485,23400,
14,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,37267,32517,17567,11296,8305,16305,21609,24651,20061,30376,
15,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,30529,27677,27098,5693,14912,15355,45467,11133,3190,15514,
16,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,38622,20360,19823,27956,45281,3711,4863,11133,3455,37759,
17,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,326,13795,17910,12477,21039,1052,821,26634,36297,10720,
18,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,326,15029,2936,6350,365,17905,2436,15160,3060,34489,
19,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,9155,12052,37594,30572,3449,4263,1347,17650,5747,17322,
20,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,16099,20040,9075,37006,29390,29866,53223,40081,1759,11376,
21,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,12867,24823,2977,26966,21076,2331,16293,19473,16080,11495,
22,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,2866,22447,48755,36079,7611,25100,19841,44491,5288,27784,
23,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,45462,25332,10606,14410,3159,331,21264,22523,1913,11492,
24,33641,14945,7752,45521,21652,27334,47081,37262,12916,42782,29029,27837,14141,11995,610,2209,45951,11098,573,31396,
