40,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,55814,14533,
41,180,180,180,180,180,180,180,180,180,180,180,5544,180,180,180,180,180,180,180,51798,
42,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,41416,
43,180,180,10741,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,17328,45519,
44,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,24431,
45,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,26718,46877,
46,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,41280,180,
47,180,180,180,180,180,180,180,180,180,180,22199,180,180,180,180,180,180,180,180,180,
48,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,28989,180,
49,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,30069,35761,
50,180,180,180,180,180,180,180,180,180,180,180,180,27460,180,180,180,180,180,180,25798,
51,180,180,180,180,180,180,22166,180,180,180,180,180,180,180,180,180,180,180,180,180,
52,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,56291,
53,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,55034,41815,
54,180,180,180,180,180,180,180,46628,180,180,180,180,180,180,180,19026,180,180,180,39592,
55,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,15734,180,
56,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,34602,17435,
57,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,29695,180,
58,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,38553,50009,
59,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,27597,24707,
60,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,36516,180,
61,180,180,180,180,180,151,180,180,180,180,180,180,180,180,180,180,180,180,41857,51779,
62,151,180,180,180,180,180,180,180,180,151,180,151,180,180,180,180,180,180,3809,14868,
63,151,151,180,180,180,180,151,151,151,151,180,180,180,151,180,180,180,151,33011,10352,
64,151,151,180,151,151,151,53854,151,180,180,151,151,180,180,180,180,180,151,48685,41373,
65,151,151,151,151,151,151,151,180,151,151,151,151,151,151,151,151,180,180,36947,14513,
66,151,151,151,151,151,151,180,151,151,26151,151,6910,151,151,151,151,151,151,28115,19320,
67,151,151,151,151,151,151,151,151,151,151,151,151,180,151,151,151,151,151,151,16240,
68,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,16152,16335,
69,151,151,151,151,151,151,151,151,151,151,151,151,151,151,39552,151,151,151,151,151,
70,151,151,151,151,151,15809,151,151,151,151,151,151,151,151,151,151,151,151,3621,25670,
71,151,151,151,151,151,151,151,151,151,151,151,151,151,151,7567,151,151,151,41282,52840,
72,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,12215,
73,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,11811,48569,
74,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,7027,39165,
75,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,31212,43033,
76,151,151,151,151,151,151,13679,151,151,151,151,151,151,151,151,151,151,151,43915,45257,
77,151,151,151,151,151,151,151,151,151,1088,151,151,151,151,151,151,151,151,151,23789,
78,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,
79,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,51306,151,
80,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,47674,26775,
81,151,151,151,151,151,151,3471,151,151,151,151,151,151,151,151,151,151,3471,17311,15457,
82,151,151,151,151,1205,151,151,151,151,151,151,151,151,151,151,151,151,151,42153,151,
83,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,39958,5594,
84,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,16992,9568,
85,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,4707,8769,
86,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,45447,32367,
87,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,12051,7366,57127,
88,151,151,151,151,151,151,151,151,151,151,2814,151,151,151,151,151,151,151,44274,48474,
89,151,151,151,11995,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,27300,
90,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,47085,
91,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,37722,151,
92,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,29886,268,
93,151,151,16075,151,151,151,151,151,151,151,151,151,151,1294,151,151,151,151,151,48521,
94,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,21523,151,
95,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,59106,26088,
96,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,31132,21051,
97,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,
98,151,151,151,21476,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,15250,
99,151,151,151,151,151,151,151,28233,34215,151,151,151,151,151,151,151,151,151,6613,34727,
100,151,151,151,151,151,151,151,151,151,10874,151,151,151,151,151,151,151,151,34194,28753,
