1,12756,15686,48650,22423,37664,26776,25432,44645,7167,48060,38926,45772,17174,12636,12491,13852,40060,24656,9455,14820,
2,7167,7167,1239,3891,1732,414,4399,1885,992,2004,14135,17071,8706,15782,6054,17063,27286,4687,16709,1346,
3,414,414,1239,1612,992,5603,992,1150,326,992,9301,280,17395,1254,15067,4467,2711,9823,33418,18390,
4,280,280,992,992,414,414,5755,2975,1150,414,21462,41641,15769,414,27465,47879,20606,3812,6744,46594,
5,280,280,515,1191,414,5827,414,414,280,2006,41391,5173,36270,24005,33891,5823,4621,18297,2872,43251,
6,280,280,280,1134,10296,414,1171,414,414,15155,12697,39790,31900,14343,18221,10720,13426,4846,14715,6236,
7,280,280,280,17470,414,414,414,414,280,280,3793,43195,15116,1958,1913,6957,4653,25508,280,280,
8,280,280,280,280,280,280,280,280,280,280,21249,17929,280,280,16213,280,280,31411,17423,17881,
9,280,280,280,280,280,280,280,280,280,280,26370,280,20122,280,49989,26642,17791,55689,12973,10957,
10,280,280,280,280,280,280,280,280,280,280,280,8070,5384,19564,280,6343,53227,21668,51173,23574,
11,280,280,280,280,280,280,280,280,11642,280,1278,280,3970,34613,280,25327,280,280,28047,11545,
12,280,280,280,280,280,280,280,280,280,280,280,31450,310,38344,5695,280,280,280,36841,39944,
13,280,280,280,280,280,280,583,280,280,280,10486,280,28886,36727,9206,4017,280,35815,5487,17956,
14,280,280,280,280,280,280,280,280,280,280,3473,35154,29559,42496,7542,222,2019,24812,17004,21743,
15,222,280,280,280,280,222,280,280,280,222,40265,222,222,280,6625,38959,21020,9929,31754,222,
16,222,222,222,222,222,222,222,222,222,7479,222,28027,31834,222,15813,48024,1147,25863,33193,22637,
17,222,222,222,222,222,222,222,222,222,222,15580,222,38200,53029,26404,43274,222,222,15083,222,
18,222,222,222,222,222,222,222,222,222,222,222,12675,53072,23740,29784,222,53274,42198,222,51705,
19,222,222,222,222,222,222,222,222,222,222,51105,10825,5196,37862,222,13044,222,28337,37145,5452,
20,222,222,222,222,222,222,222,222,222,222,24624,4555,222,222,29914,42331,19877,35106,30292,2280,
21,222,222,222,222,222,222,222,222,222,222,222,13023,222,41423,14867,23809,222,8432,34451,16137,
22,222,222,222,222,222,222,222,222,222,222,50595,222,34410,33347,44727,26372,29770,33632,222,42965,
23,222,222,222,222,222,222,222,31163,222,222,222,222,8261,29130,222,222,31203,37624,5769,19973,
24,222,222,222,222,222,222,16209,222,222,222,222,222,41779,22454,40946,222,222,222,33345,39322,
25,222,222,222,222,222,222,222,222,222,222,222,222,23235,222,39272,222,222,222,222,222,
26,222,222,222,222,222,222,222,222,222,222,24730,23071,31068,44985,56668,222,222,12453,222,13425,
27,222,222,222,222,222,222,222,222,222,222,53443,43821,222,15410,59593,2151,222,3828,57446,13032,
28,222,222,222,222,222,51280,222,222,222,222,222,55811,222,22414,222,54804,24131,222,22788,222,
29,222,222,222,222,222,222,222,222,222,222,222,27303,42139,46550,33401,222,222,54268,222,58224,
30,222,222,222,222,222,222,222,222,222,222,33971,49524,22177,222,31929,4509,36630,35021,222,52998,
31,222,222,222,222,222,222,222,222,222,222,222,222,222,5794,11874,222,23218,12755,222,28901,
32,222,222,222,222,222,222,222,222,222,222,29829,1541,32561,222,16490,28969,222,222,222,47643,
33,222,222,222,222,222,222,222,222,222,222,222,222,38659,28960,222,222,34340,30423,53967,15134,
34,222,222,222,222,222,222,222,222,222,222,47307,37078,222,23011,1032,27137,29390,222,222,55333,
35,222,222,222,222,222,222,222,222,222,222,35625,222,222,27042,222,222,53956,7315,8598,222,
36,222,222,222,222,222,222,222,222,222,222,34394,26254,14598,28872,222,44486,46273,11468,222,46649,
37,222,222,222,222,222,222,222,222,222,222,27520,222,222,222,395,13292,222,5920,6726,222,
38,222,222,222,222,222,222,222,222,222,222,222,26541,39009,222,42811,10387,222,13900,222,7041,
39,222,222,222,222,222,222,222,222,222,222,222,222,222,3939,28002,222,25337,58255,14890,222,
40,222,222,222,222,222,222,222,222,222,222,27383,222,35678,45995,24090,47645,58787,21841,222,24421,
41,222,222,222,222,222,222,222,222,222,222,3267,46768,41916,222,37175,222,32300,18228,52144,14913,
42,222,222,222,222,222,222,222,222,2138,222,11907,22285,32405,222,222,222,222,22498,27493,50262,
43,222,222,222,222,222,222,222,222,222,222,31106,54462,16218,42463,27871,222,20177,51110,36925,40851,
44,222,222,222,222,222,222,222,222,222,222,222,222,222,10701,54811,20823,222,27103,49462,32220,
45,222,222,222,222,222,222,222,222,222,222,220,39852,2051,16688,36004,47787,54403,18160,21503,222,
46,220,222,222,222,222,222,220,222,222,222,222,42415,46087,222,16889,49739,13086,222,222,15230,
47,220,220,222,222,222,222,220,222,222,222,18698,27335,10748,13169,17222,222,33841,20743,222,222,
48,220,220,220,220,222,222,222,220,220,222,47963,23235,25534,20553,24301,50825,45914,222,44394,220,
49,220,220,220,220,220,220,220,220,220,222,20471,23016,42305,54671,220,4414,51134,43877,220,46644,
50,220,220,220,220,220,220,220,220,220,220,220,44127,6737,220,222,36538,220,220,44242,28458,
51,220,220,220,220,220,220,220,220,220,220,50567,220,16032,220,220,19489,42416,36645,6706,11720,
52,220,220,25829,220,220,220,220,220,220,220,4730,13432,220,11975,25919,6204,10753,33780,40612,13481,
53,220,220,220,220,220,220,220,220,220,220,13628,1530,24722,19326,3623,8996,7589,220,220,6982,
54,220,220,220,220,220,220,220,220,220,220,12971,51205,15511,14667,220,220,34082,12390,1726,8987,
55,220,220,850,220,220,220,220,220,220,220,13150,53848,220,13802,1955,7978,31166,3560,220,22263,
56,220,220,220,220,220,220,220,220,220,220,27408,3182,784,16280,220,27354,18276,21649,32198,25344,
57,220,220,220,220,220,220,220,220,220,220,9673,25897,16446,220,32252,220,15162,2874,14904,1669,
