1,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,19048,12152,46006,41332,20614,18252,30564,36248,47889,47611,
2,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,11716,19352,1069,13903,9616,9479,6226,3363,2320,25869,
3,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,4102,18400,16997,32225,13422,15302,10799,14000,1609,20741,
4,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,23399,1980,14992,13028,2336,24172,541,29148,5693,18742,
5,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,11852,3229,13710,20674,2907,20339,9814,12403,9080,27851,
6,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,3156,39555,11351,10527,15031,21963,11157,27528,9080,15421,
7,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,36550,22477,12850,22791,5975,3171,12727,19035,1285,747,
8,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,11697,8842,22304,1958,7468,8475,2934,44731,1115,42469,
9,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,190,33200,27927,447,3239,7946,18779,8434,18754,40362,
10,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,5528,8729,54406,27021,9742,24527,17673,22257,15057,44577,
11,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,4819,18045,21286,2009,26811,2978,2197,8887,11986,3116,
12,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,15451,11560,13276,23463,21815,24134,16216,8946,12711,44508,
13,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,6661,7560,14066,26286,11265,1104,16928,2230,12337,17313,
14,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,5527,14801,45268,12425,9024,3979,16928,618,23146,21546,
15,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,16389,14766,21502,6264,3103,9213,11556,22985,27049,6158,
16,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,10467,807,17526,29523,27619,29143,7740,32570,13754,4471,
17,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,28818,4440,33172,24166,35489,5801,3779,14638,30127,34801,
18,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,8408,10380,28519,28151,4078,12770,2914,31922,42933,5219,
19,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,16431,17235,25461,35550,29805,18394,29352,17366,12382,19419,
20,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,320,5151,38029,10491,1700,36606,55146,555,32988,12413,
21,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,27761,8411,18228,7239,3608,24378,14643,555,39129,10210,
22,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,18402,6510,15614,4482,3649,2636,11136,47938,34244,24079,
23,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,5479,17207,19472,5281,5544,26001,34274,18629,37532,36334,
24,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,6787,8014,36545,8193,27244,14107,17202,33728,23606,8841,
25,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,1519,1822,28170,7936,14443,4775,15963,10148,33204,5150,
26,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,199,13964,34731,7711,1246,12186,28319,19175,45998,11550,
27,12246,18105,47192,23516,36421,18485,29699,25376,8667,26958,12033,19698,18181,35201,12610,18153,39301,22671,48154,4675,
